geneID	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_00985	0	0	0	0	0	0
RUMHYD_00986	11052	5806	9667.005	339	287	459
RUMHYD_00987	0	2	2	1	0	15
RUMHYD_00989	256	309	301	14	14	23
RUMHYD_00988	1	0	2	0	0	0
RUMHYD_00990	0	0	2	0	0	0
RUMHYD_00991	156	29	99	34	23	219
RUMHYD_00992	161	127	156	14	22	98
RUMHYD_00993	5	0	6	8	5	45
RUMHYD_00994	2	0	3	0	0	10
RUMHYD_00995	0	0	3	0	0	8.428
RUMHYD_00996	12	5	1	17	9	38.572
RUMHYD_00997	0	0	2	2	0	12
RUMHYD_00998	0	0	0	0	0	23
RUMHYD_00999	401	727	398	39	43	28
RUMHYD_01000	0	0	1	0	0	0
RUMHYD_01001	1912	406	516	90	87	217
RUMHYD_01002	65	9	11	15	0	32
RUMHYD_01003	816	143	207	35	42	114.233
RUMHYD_01004	503.15	196.148	149.992	48.001	29	74.951
RUMHYD_01005	174.85	76.852	32.008	25.999	9	32.816
RUMHYD_01006	5	0	0	3	3	12
RUMHYD_01007	32	18	13	8	35	74
RUMHYD_01008	1	0	6	2.082	0	48.224
RUMHYD_01009	17	0	1	9.918	11	75.776
RUMHYD_01010	0	0	2	0	0	2
RUMHYD_01011	22346	10928	21267.614	2079	928	840
RUMHYD_01012	69	34	71	13	12	0
RUMHYD_01013	558.505	287	518	95.269	60	137
RUMHYD_01014	160.909	32.445	90.934	10.206	13	42.959
RUMHYD_01015	2690.585	1276.555	2112.066	300.355	281	322.041
RUMHYD_01016	2216	830	1712	348.17	188	321
RUMHYD_01017	100.172	37.282	73.953	6	9.452	53
RUMHYD_01018	102.893	55.699	79.047	11	18.548	58.043
RUMHYD_01019	301	208	320	17	20	80
RUMHYD_01020	20069.311	8106	19829	907.393	531	542.559
RUMHYD_01021	12374	3997	8150.114	479.24	237	347.441
RUMHYD_01022	40561.113	13989.724	39421.311	568.366	372	445
RUMHYD_01023	21255.802	6876.198	27419.957	798	420.274	567
RUMHYD_01024	72939.471	20793.729	59408.613	1114.999	668.033	733
RUMHYD_01025	111234.699	26913.009	117571.571	1389.399	912.63	867.664
RUMHYD_01026	26949.369	6976.262	19004.168	551.575	360.064	386.336
RUMHYD_01027	3409.131	804	2318	61.027	57	56
RUMHYD_01028	8.869	0	16	0	0	3
RUMHYD_01029	5875	28772.932	19277.695	1239	611	645
RUMHYD_01030	501.784	1843.316	1602.399	45	40	43.16
RUMHYD_01031	279.216	1094.512	590	45	34	55.817
RUMHYD_01032	3833.621	16420.19	15613.056	443	208	187.022
RUMHYD_01033	7149.707	27474.95	23592.181	686.92	457.867	305
RUMHYD_01034	3516.806	14531.471	13580.59	365.751	249.132	157.625
RUMHYD_01035	7608.563	27301.475	28485.389	655.329	357.001	285.375
RUMHYD_01036	20891.265	87724	75392.453	2777.107	1813	1151
RUMHYD_01037	4544.701	15889.825	16784.897	618.893	446	247
RUMHYD_01038	252	133.074	52	10	3	6
RUMHYD_01039	70	105	63	11	0	67
RUMHYD_01040	946	644	630	104	56	254.473
RUMHYD_01041	1844	1687	1491	315.014	123	401.527
RUMHYD_01042	592	309	604	50.986	21	185.432
RUMHYD_01043	1484	1498	1089	215	90	304.568
RUMHYD_01044	5114.778	6192.915	6330.885	188	104	85
RUMHYD_01045	217.904	179.59	239.879	5	1	10
RUMHYD_01047	1951.723	2179.41	2805.646	98	100	55
RUMHYD_01046	6	0	12	0	0	0
RUMHYD_01048	3185	2589	869	3476	1145	1109
RUMHYD_01049	26	15	12	23	6	41
RUMHYD_01050	34	19	30	24	39	155
RUMHYD_01051	45	7	6	23	33	284.724
RUMHYD_01052	17	5	2	13	17	85.276
RUMHYD_01053	23	17	15	36	21	226
RUMHYD_01054	0	0	1	5	0	10.91
RUMHYD_01055	36	38	28	26	17	304.09
RUMHYD_01056	50	58	66	60.543	28	151
RUMHYD_01057	0	1	0	11.85	1	163
RUMHYD_01058	7	1	0	3.608	3	36.76
RUMHYD_01059	5	7	3	48	52	475.24
RUMHYD_01060	2402.103	3193	2568	302	198	344
RUMHYD_01061	274.849	746.154	552.304	98.186	52	47
RUMHYD_01062	1298.51	2495.611	1679.103	132.814	76	199
RUMHYD_01063	2681.939	7597.762	3703.211	210	139	201
RUMHYD_01064	920.599	2656.484	1414	57	30	169
RUMHYD_01065	2	0	1	4	3	3
RUMHYD_01067	1	0	1	1	0	18
RUMHYD_01066	0	0	0	0	0	0
RUMHYD_01068	41	20	15	7	18	52
RUMHYD_01069	218	52	170	13	13	39
RUMHYD_01070	520.026	142	210	38	23	57
RUMHYD_01071	1	0	0	0	0	0
RUMHYD_01072	39	29	30.983	6	5	101
RUMHYD_01073	3	7	10.017	0	0	0
RUMHYD_01074	5247	3918	6584	169	141	114
RUMHYD_01075	5568	3805	5778.009	210	209	387
RUMHYD_01076	4563	2834	5230	203	170	87
RUMHYD_01077	1094	418	731	141	64	206
RUMHYD_01078	618	535	619	97	50	54
RUMHYD_01079	137	142	90	95	20	65.371
RUMHYD_01080	6851	8920	7857	434	333	318.629
RUMHYD_01081	9055	14803	17176	506	302	184
RUMHYD_01082	294	155	238	6	3	110
RUMHYD_01083	8552	1409	1568	399	271	149
RUMHYD_01084	4148	996	1911	464	187	208
RUMHYD_01085	24733.107	40704.293	19465.028	2185	1611	1133
RUMHYD_01086	0	0	5	0	0	7
RUMHYD_01087	617	596	796	43	18	45
RUMHYD_01088	1294	798	699	101	121	219.165
RUMHYD_01089	502.581	354	302	68	56	71.835
RUMHYD_01090	7968.419	8843	8463	1018	567	670
RUMHYD_01091	1530.619	71	943	16	29	37
RUMHYD_01092	2196.381	157	1432	27	39	9
RUMHYD_01093	426	302	311	44	13	25
RUMHYD_01094	22360.93	22194.96	27876.053	1442.836	784.74	787
RUMHYD_01095	1791.065	1437.04	2890.961	180.164	132.26	81
RUMHYD_01096	0	4	1	1	0	0
RUMHYD_01097	188	263	102	43	14	118
RUMHYD_01098	246	452	140	107	17	256
RUMHYD_01099	6541	10432	6670	1881	955	758
RUMHYD_01100	162	81	144	14	6	62
RUMHYD_01101	171945.439	77058.816	134341.467	1914.294	1512	1330.382
RUMHYD_01102	71564.234	32195.141	59117.009	586.706	339.736	266.618
RUMHYD_01103	56996.958	22111.729	43657.986	508	295.264	317
RUMHYD_01104	92323.353	33350.606	69038.28	895.996	537	459
RUMHYD_01105	5203.707	1927.423	3476.049	45.004	16	14
RUMHYD_01106	153083.416	56407.187	132365.637	1418	1017.509	781.285
RUMHYD_01107	170571.996	57146.778	164148.238	1317.488	1005.491	864.715
RUMHYD_01108	78700.89	27001.038	66529.508	882.512	777	563
RUMHYD_01109	14730.866	35797.996	30977.985	1617	1528	998.252
RUMHYD_01110	77026.785	262021.459	221708.361	6791.439	6340.179	3813.835
RUMHYD_01111	12060.207	49599.078	30222.588	1411.561	1147.821	1009.913
RUMHYD_01112	31897	127570.9	130342.998	1508.069	1421.094	938.298
RUMHYD_01113	33879.776	127829.099	137528.246	2243.931	1603.906	1363.702
RUMHYD_01114	580369.695	1029302.262	1006778.342	16521	14384	7689
RUMHYD_01115	3894	4167.229	6476	473	264	293
RUMHYD_01116	113	55	115	12	23	53
RUMHYD_01117	0	0	1	0	0	2
RUMHYD_01118	123	45	113	4	3	34
RUMHYD_01119	5226	3776	4473	310	277	212
RUMHYD_01120	16362.215	20755.011	16452.063	717	682	489.316
RUMHYD_01121	5476.785	6769.81	3423.937	244	168	152.684
RUMHYD_01122	107	66	55	14	6	68
RUMHYD_01123	249	211	191	47	28	68
RUMHYD_01124	29	18	4	24	4	109
RUMHYD_01125	16323.35	12245	6288	1424	959	690
RUMHYD_01126	2	0	0	0	0	0
RUMHYD_01127	6011.082	8103	6872	465	423	381.35
RUMHYD_01128	7366.99	2977	10939.081	62	47	57
RUMHYD_01129	0	0	0	0	0	0
RUMHYD_01130	197	388	199	6	11	23
RUMHYD_01131	6	3	5	16	2	100
RUMHYD_01132	14577.558	11104.821	15883.293	686.005	544	561.501
RUMHYD_01133	8727.421	7387.179	7932.707	617.995	374	329.499
RUMHYD_01134	2483	2108	3132	149	123	222
RUMHYD_01135	7197	5970	7323	425	238	448
RUMHYD_01136	6239	4225	7482	147	99	67
RUMHYD_01137	3519	4684	4641	536	393.234	542
RUMHYD_01138	23930	22385	21032	1049	651.766	696
RUMHYD_01139	46704.721	26490	43008	851	671	491
RUMHYD_01140	142.921	81.019	121	32	30	94.957
RUMHYD_01141	1295.015	586	982	236	156	405
RUMHYD_01142	1471	1291	1376	96	84	142
RUMHYD_01143	158	152	188	57	70	540
RUMHYD_01144	9	12	6	1	0	49
RUMHYD_01145	2057.466	4216.832	2946.353	146.355	106.442	59.794
RUMHYD_01146	48044.105	4338	59419.019	269	298	177
RUMHYD_01147	53509.135	15347	116096.99	613	1005	554
RUMHYD_01148	37881.587	2390	31413.223	302	739	342
RUMHYD_01149	83221.182	5134	78191.001	413	447	440
RUMHYD_01150	57773.088	2915.048	48995.997	248.002	419	264
RUMHYD_01151	220	17	165	0	1	0
RUMHYD_01152	25282.303	1446	18249.187	81.998	112	73
RUMHYD_01153	51874.983	3116	37517.795	251	310	277
RUMHYD_01154	3048	1876	3926	82	61	37
RUMHYD_01155	1479.972	555	1628	68	48	130
RUMHYD_01156	1260.028	491	951	63	80	185
RUMHYD_01157	67	34	124	0	0	3
RUMHYD_01158	17	17	9	20	19.524	164.876
RUMHYD_01159	204	82	146	25	26.476	210.124
RUMHYD_01160	133	114.731	140	8	7	84
RUMHYD_01161	119	63.269	136	9	0	63.664
RUMHYD_01162	35	11	35	15.502	6	164.336
RUMHYD_01163	139	50	79	27.498	36	185
RUMHYD_01164	185.824	118.815	350.364	12	9	15
RUMHYD_01165	176.364	213.263	412.142	9	6	16
RUMHYD_01166	853.813	892.922	1392.495	109	75	58
RUMHYD_01167	68	45	25	42	17	295
RUMHYD_01168	5	4	10	11	8	99
RUMHYD_01169	0	0	0	0	0	7
RUMHYD_01170	122	86	110	98	95	279
RUMHYD_01171	15.996	7.84	16	13	26	107.871
RUMHYD_01172	10.004	8.16	11	3	15	43.129
RUMHYD_01173	70	38	39	36.299	46	205.001
RUMHYD_01174	38	32	77	30.191	23.591	176.999
RUMHYD_01175	35	33	49	24.51	2.409	100
RUMHYD_01176	81	83	120	42	29	235
RUMHYD_01177	2142	3181	2655	152	81	91
RUMHYD_01178	6341.813	7559.693	9266.497	307	196	121.398
RUMHYD_01179	3100.187	2825.175	3355.519	181.628	78	179.602
RUMHYD_01180	380	321	305	20.372	15	13
RUMHYD_01181	1006	854.763	835	11	28	22.506
RUMHYD_01182	344.387	224.951	196	14	7	52.494
RUMHYD_01183	548.613	404.286	596	32	11	50
RUMHYD_01184	3	2	1	0	0	0
RUMHYD_01185	1245	1285	1198	162	149	388.563
RUMHYD_01186	16	14	19	0	0	0
RUMHYD_01187	140257.717	49303.617	98953.565	3563	2425.696	1639.775
RUMHYD_01188	32243.933	10699.54	21580.845	515	376.304	353.662
RUMHYD_01189	51308.627	14235.188	29598.579	991	709	766
RUMHYD_01190	33	4	21	2	0	19
RUMHYD_01191	4443.572	3837.423	4730.451	393	264	338
RUMHYD_01192	1514.428	943.577	2215.549	96.007	39.613	44
RUMHYD_01193	172	142	138	35.993	41.387	125
RUMHYD_01194	157	81	194	24	14	32
RUMHYD_01195	1145	702	497	171.753	58	151
RUMHYD_01196	5335.72	3846.211	4770.653	303.247	276	291.638
RUMHYD_01197	3673.76	2759.985	3571.347	143	90	278.765
RUMHYD_01198	1040.083	626.183	1053.44	45.675	8	46.597
RUMHYD_01199	1940.917	1003.817	1664.649	42.344	53	87.184
RUMHYD_01200	432	95	514	66.981	46	398.648
RUMHYD_01201	263	245	244	35	58	181.168
RUMHYD_01202	10845	4611	9298	894	441	440
RUMHYD_01203	65	33	113	44	24	219
RUMHYD_01204	75	24	101	23	23	147
RUMHYD_01205	0	0	0	0	0	13
RUMHYD_01206	6858	4190	6557.007	611	375	519
RUMHYD_01207	1604	907	1577	104	59	77.711
RUMHYD_01208	3327	1493	2060	206	139	283.289
RUMHYD_01209	6361	2427	1614	2792	1372	1483
RUMHYD_01210	1369	476	389	975	474	521.277
RUMHYD_01211	16333.362	6974.336	8663	5206	2411	3191.723
RUMHYD_01212	2133	1316	1901	807.007	281	354.477
RUMHYD_01213	2224	2910	1411	769.994	435	847.625
RUMHYD_01214	295	280	150	33	35	181.898
RUMHYD_01215	1362.526	397.996	1106	33	16	39
RUMHYD_01216	1181.838	563.251	1076.909	60.074	40	28
RUMHYD_01217	20955.114	8384.687	17075.079	538.383	410	457.986
RUMHYD_01218	16431.699	5167.052	11927.256	347.538	245.988	291.868
RUMHYD_01219	16257.665	5646.938	8199.166	353.004	304.012	427.579
RUMHYD_01220	1366.813	365.112	834	13	17	45.567
RUMHYD_01221	135313.239	91498.831	120657	2167	1460	1397
RUMHYD_01222	705.998	663.215	442	69.605	95	238.481
RUMHYD_01223	1654.358	1863.074	2363.562	106.395	81	171.519
RUMHYD_01224	1137.395	928.673	1143.342	121.375	90.692	230.991
RUMHYD_01225	754.249	674.3	801.096	53.625	44.308	40.009
RUMHYD_01226	1002	688	882	57	37	65
RUMHYD_01227	0	0	0	0	0	0
RUMHYD_01229	11833.777	12225	15053	923	624	519
RUMHYD_01228	0	0	5	0	0	0
RUMHYD_01230	314	181	304	120	91	239.007
RUMHYD_01231	21102.523	5472.533	9258	1839	925	994.993
RUMHYD_01232	5002	2992	7540	62	69	66
RUMHYD_01233	41	9	11	1	0	0
RUMHYD_01235	75226.395	61494	160718.908	1467	1301	608
RUMHYD_01234	29.002	5	4	1	3	0
RUMHYD_01236	2465.998	1703	1568	128	66	150
RUMHYD_01237	1160	1081	1674	63	59	54
RUMHYD_01238	138	27	32	8	7	62
RUMHYD_01239	624	135	32	460	74	251.007
RUMHYD_01240	7531	2242	816	2759	448	801.993
RUMHYD_01241	881	563	854	154.995	43	202.247
RUMHYD_01242	10377.958	7133	11009.808	336.005	268	199.799
RUMHYD_01243	6684.225	3049.174	4329.989	223	190	135.358
RUMHYD_01244	160918.583	96864.679	252320.876	5615	3414	2291.596
RUMHYD_01245	217068.805	203383.957	254371.699	3480	2692	1559
RUMHYD_01246	2116	3445	1829	197	96	78
RUMHYD_01247	13	2	6	0	0	0
RUMHYD_01248	169	164	148	17	6	90
RUMHYD_01249	3121.017	5959.792	2727	241	193	151.993
RUMHYD_01250	1835.983	3508.977	1087	135	132	138.601
RUMHYD_01251	1699.596	2861	1389	88	124	172.407
RUMHYD_01252	19515.855	23505.015	20723	1518	1215	718
RUMHYD_01253	336	274	554	14	2	16
RUMHYD_01254	2	6	3	0	0	11
RUMHYD_01255	340	144	162.998	14	36	59.001
RUMHYD_01256	17795.74	6281	14758.002	952	701	563.599
RUMHYD_01257	9264	3190.009	6899	482	312	411.4
RUMHYD_01258	4268	1403.048	3554	231	178	257
RUMHYD_01259	10950.794	4053	10391	1421.146	846.816	1163.704
RUMHYD_01260	3780.109	1104	3248	286.854	172.184	301.098
RUMHYD_01261	2892.025	866	3463	336.923	158	255.198
RUMHYD_01262	100.977	33	69	18.077	5	1
RUMHYD_01263	6483.605	2026	4564.579	542	343	524
RUMHYD_01264	5661.544	1390.103	4426.101	468	214	332.001
RUMHYD_01265	4472.394	1073.709	3891.313	438	229	343.999
RUMHYD_01266	8676.021	2724.44	9075.422	1123.615	635.448	637.982
RUMHYD_01267	19349.979	5860.56	14677.578	2519.385	1318.552	1574.018
RUMHYD_01268	0	0	0	0	0	0
RUMHYD_01269	183.649	103.666	150.873	1.038	0	34.968
RUMHYD_01270	276.67	143.334	235.127	21.962	17	85.032
RUMHYD_01271	61.681	39	24	1	0	18
RUMHYD_01272	893	1128	931	92	81	56
RUMHYD_01273	2147	1517	2460.988	152	93	195
RUMHYD_01274	0	0	0	0	0	2
RUMHYD_01275	1580	193	831	65	23	162
RUMHYD_01276	182	21	41	13	12	118.142
RUMHYD_01277	195	17	90	37	24	336.858
RUMHYD_01278	1	0	2	0	0	7
RUMHYD_01279	148	28	62	10	5	75.225
RUMHYD_01280	303	55	125	55	13	49.775
RUMHYD_01281	624	100	221.373	45	30	209.366
RUMHYD_01282	508	42	227.627	29	13	122.634
RUMHYD_01283	2313	2591	3287	72	73	53
RUMHYD_01284	0	0	0	0	0	0
RUMHYD_01285	206	152	306	18	16	39
RUMHYD_01286	128	101	49	17	10	145
RUMHYD_01287	2	2	9	13	6	87
RUMHYD_01288	1720.999	1367	1652	96	66	165.452
RUMHYD_01289	268	221	168	23	20	73.548
RUMHYD_01290	533	1127	682	111	72	101
RUMHYD_01291	2453	2201	1529	2193	716	531
RUMHYD_01292	467.551	504	120	635.931	235	398.368
RUMHYD_01293	270.449	863	252	77.069	89	56.632
RUMHYD_01294	91.151	65.973	54	28	5	59.303
RUMHYD_01295	341.849	249.027	235	68	39	188.697
RUMHYD_01296	234	149	237	45	27	96
RUMHYD_01297	9489	7331	13370	453	262	220
RUMHYD_01298	20	15	68	0	0	0
RUMHYD_01299	840	1052	1291	223	196	155.478
RUMHYD_01300	27	17	32	8	19	110.147
RUMHYD_01301	101.202	82	115	32	17	187.375
RUMHYD_01302	3788.534	4363.168	3735.904	185.645	108.558	129.206
RUMHYD_01303	22	11	22	1	3	46
RUMHYD_01304	87	65	91	24	67.956	82
RUMHYD_01305	17	39	8	7	5.044	11
RUMHYD_01306	3	5	8	0	1	4.955
RUMHYD_01307	24387.723	12688	32790	5932	2118	2303.045
RUMHYD_01308	0	0	0	0	0	0
RUMHYD_01309	555.307	892.34	814	71	85	35
RUMHYD_01310	2289.281	3593.66	2848	396	256	223
RUMHYD_01311	43	47	60	13	0	0
RUMHYD_01312	463	382	315	12	29	78
RUMHYD_01313	74.273	39.001	162.099	3	0	2
RUMHYD_01314	1010.13	1018.477	1537.607	46.312	42.353	57
RUMHYD_01315	4546.088	3910.522	5485.362	161.688	103.651	281
RUMHYD_01316	602.798	462	503	83	67	245.329
RUMHYD_01317	2585	2824	4750	291	156	335.671
RUMHYD_01318	2	0	3	0	0	0
RUMHYD_01319	555	448	456	38	34	69
RUMHYD_01320	247	96	185	35	23	69
RUMHYD_01321	0	0	0	0	5	0
RUMHYD_01322	6591	1598.011	2791	1859	740	718
RUMHYD_01323	13	1	0	44	4	19
RUMHYD_01324	4	0	0	1	0	0
RUMHYD_01325	2	3	6	4	0	2
RUMHYD_01326	3539	7707	3446	1100	489	739
RUMHYD_01327	5256	11676	7370	647	317	272
RUMHYD_01328	6648	10992	7709	1271	552	685
RUMHYD_01329	544.229	330.261	685.962	9	10	49.001
RUMHYD_01330	453.472	309.215	505.564	9	19	54.241
RUMHYD_01331	526.3	385.528	775.473	42	16	46.758
RUMHYD_01332	288	237	412	21	7	31
RUMHYD_01333	0	2	20	0	0	0
RUMHYD_01334	0	0	0	0	0	1
RUMHYD_01335	855.415	410	574	154	41	299
RUMHYD_01336	4098.585	1446	4206	291	154	344
RUMHYD_01337	12533.024	20780	13472	996	622	854
RUMHYD_01338	161	113	144	62	26	116.577
RUMHYD_01339	608	328	377	43	28	262.334
RUMHYD_01340	650	442	401	39	28	269.089
RUMHYD_01341	204	97	200	10	26	124
RUMHYD_01342	697	671	1029	42	7	11
RUMHYD_01343	163.045	152	250	19	19	61
RUMHYD_01344	24359.999	63390	56204	911	681	354
RUMHYD_01345	32	20.001	8	4	6	13
RUMHYD_01346	99	80	16	0	3	59
RUMHYD_01347	1	4	0	2	0	0
RUMHYD_01348	517	939	815	90	54	118
RUMHYD_01349	2247.894	2052	305	10360	2455	1879
RUMHYD_01350	10	8	4	48	17	9
RUMHYD_01351	40	4	28	2	11	47
RUMHYD_01352	26	47	62	44	28	170
RUMHYD_01353	4	3	1	0	0	0
RUMHYD_01354	88	138	140	68	30	157.754
RUMHYD_01355	34	29	11	30	22	242.753
RUMHYD_01356	18	32	33.799	36.255	29	149.896
RUMHYD_01357	137	123	173.201	71.745	67	399.601
RUMHYD_01358	49	16	47	13	19	215.996
RUMHYD_01359	23	32	19	11	24	83
RUMHYD_01360	162	143	171	41.004	39	383.342
RUMHYD_01361	64	92	106	15.996	4	93.658
RUMHYD_01362	0	2	4	0	0	0
RUMHYD_01363	181.802	136.146	143.598	9	6	13.991
RUMHYD_01364	168.198	163.854	146.402	9	14	6.009
RUMHYD_01365	228.73	217.211	203.436	11	20	28
RUMHYD_01366	452.27	561.789	457.564	35	26	23
RUMHYD_01367	42	38	65	0	0	4
RUMHYD_01368	460	400	437	22	21	20
RUMHYD_01369	138	163	117	5	7	53.492
RUMHYD_01370	722	673	692	57	31.896	115.988
RUMHYD_01371	721	584	770	25	31.104	153.519
RUMHYD_01372	817.952	793	864.999	37	18	4
RUMHYD_01373	581.048	457	543.001	7	35	27
RUMHYD_01374	160.674	122.973	89	1	9	13.34
RUMHYD_01375	159.659	185.027	126	10	4.357	27.66
RUMHYD_01376	530.666	412	329	48	19.643	92.653
RUMHYD_01377	656	473	495	32	40	31.347
RUMHYD_01378	0	0	0	0	0	0
RUMHYD_01379	14	12	11	25	25	219
RUMHYD_01380	3892.059	3954.562	2570.775	536	272	272.003
RUMHYD_01381	1373.941	1042.438	691.225	181	121	102.997
RUMHYD_01382	120	77	42	68	20	130.21
RUMHYD_01383	168	101	87	141	54	175.79
RUMHYD_01384	63	6	29	143	31	378
RUMHYD_01385	170	70	89	115	96	245.852
RUMHYD_01386	94	45	37	74	48	270.711
RUMHYD_01387	280	306	301	128	68	230.438
RUMHYD_01388	68	110	201	2	9	55
RUMHYD_01389	681	482	595	38	29	93
RUMHYD_01390	188	148	71	25	22	58
RUMHYD_01391	774	636.03	602	132	78	109
RUMHYD_01392	229.227	171.97	205	31	18.76	116.009
RUMHYD_01393	920.769	698	858	65.001	47.24	66.919
RUMHYD_01394	541.125	500.39	492	55.27	12	108.108
RUMHYD_01395	1708.879	1383.61	1728	167.729	77	269.478
RUMHYD_01396	486	422	545	39	6	55.486
RUMHYD_01397	19	8	22	0	1	0
RUMHYD_01398	440.442	130	249	60	45	32
RUMHYD_01399	368.558	127	232	26	36	85
RUMHYD_01400	29.993	30	24	3	12.176	81.506
RUMHYD_01401	40.007	40	28	2	8.824	179.494
RUMHYD_01402	39	8	18	7	16	132.502
RUMHYD_01403	0	0	0	0	0	0
RUMHYD_01404	427.296	211	167	66	46	33.498
RUMHYD_01405	534.704	223	342	45	60	96
RUMHYD_01406	5	6	7	0	0	0
RUMHYD_01407	456	216	258	22	17	109
RUMHYD_01408	65	21	76	8	7	28
RUMHYD_01409	802.833	381.679	330	122	66	112.708
RUMHYD_01410	645.167	358.321	441	87	35	80.221
RUMHYD_01411	1684	989	1443	153	75	207.152
RUMHYD_01412	1370	543	748	66	61	219.794
RUMHYD_01413	1055	508	509	33	23	58.126
RUMHYD_01414	4190.616	3413	3661	250	129	268
RUMHYD_01415	264.189	177	204	6	0	3
RUMHYD_01416	5889	3216	4221	253	267	278
RUMHYD_01417	80	18	64	1	0	8
RUMHYD_01418	78.548	28.026	27	5	6	3
RUMHYD_01419	287.452	44.974	93	20.998	24	20.683
RUMHYD_01420	1479.21	573.281	348	231.002	122	218.317
RUMHYD_01421	1233.79	887.719	1243	157	112	165
RUMHYD_01422	805	677	1087	51	35	115
RUMHYD_01423	60	127	77	24	2	78
RUMHYD_01424	0	8	0	0	0	0
RUMHYD_01425	0	0	0	0	0	0
RUMHYD_01426	627.864	598.606	1033.876	72	40	63.333
RUMHYD_01427	122.136	81.394	209.124	7	22	13.667
RUMHYD_01428	3	6	0	0	0	0
RUMHYD_01429	5231.066	2624	4442	222	118	375
RUMHYD_01430	0	0	0	0	0	0
RUMHYD_01431	23	35	23	0	12	72
RUMHYD_01432	6	0	0	2	0	15
RUMHYD_01433	0	0	0	9	4	74
RUMHYD_01434	86.998	52	79	33	13	107
RUMHYD_01435	43.002	55	55	2	11	56
RUMHYD_01436	118	80	115	7	20	104
RUMHYD_01437	244	237	179	43	22	103.033
RUMHYD_01438	111	107	124	18	11	105.967
RUMHYD_01439	59	49	34	5	0	63
RUMHYD_01440	7	0	4	1	5	90
RUMHYD_01442	752	1014	1174	83	24	18
RUMHYD_01441	6	9	2	0	0	10
RUMHYD_01443	3	2	11	1	0	39
RUMHYD_01444	0	0	0	1	0	7
RUMHYD_01445	0	0	1	0	0	0
RUMHYD_01446	0	0	0	2	2	45
RUMHYD_01447	0	5	0	16	3	145
RUMHYD_01448	6	0	0	2	13	30
RUMHYD_01449	5	0	0	12	28	156.95
RUMHYD_01450	3	0	0	10	0	35.77
RUMHYD_01451	5	13	3	35	15	290.28
RUMHYD_01452	0	0	2	2	9	20.698
RUMHYD_01453	9	36	38	20	13	137.302
RUMHYD_01454	0	0	0	3	2	58
RUMHYD_01455	0	0	2	0	0	13
RUMHYD_01456	0	0	0	0	3	44.814
RUMHYD_01457	0	0	0	0	0	5
RUMHYD_01458	25	18	36	14	4	130.186
RUMHYD_01459	2	42	16	9	0	48.15
RUMHYD_01460	0	0	1	2	5	52.85
RUMHYD_01461	1	11	39	12	4	208.368
RUMHYD_01462	2	1	0	5	2	40.768
RUMHYD_01463	0	0	0	0	0	0
RUMHYD_01464	0	0	0	5	1	55.864
RUMHYD_01465	1	0	0	11	12	19.249
RUMHYD_01466	0	0	0	2	3	27.751
RUMHYD_01467	0	0	0	12	10	160
RUMHYD_01468	40	37	55	3	7	12
RUMHYD_01469	0	0	0	1	5	98
RUMHYD_01470	0	0	0	0	0	18.006
RUMHYD_01471	0	1	4	8	4	67.994
RUMHYD_01472	0	0	0	0	0	0
RUMHYD_01473	5	0	0	1	0	3
RUMHYD_01474	2	0	0	0	0	15.21
RUMHYD_01475	0	2	0	2	0	95.695
RUMHYD_01476	0	0	2	5	5	5.095
RUMHYD_01477	1	0	1	6	5	16
RUMHYD_01478	0	0	0	13	0	41
RUMHYD_01479	3	0	0	2	3	6
RUMHYD_01480	10169.669	13156.331	6747.73	1571.602	458.602	403.738
RUMHYD_01481	8962.335	10392.947	7297.27	2213.398	769.398	759.262
RUMHYD_01482	1	12	17	9	16	201
RUMHYD_01483	0	3	9	1	0	43.962
RUMHYD_01484	17	9	32	8	6	202.595
RUMHYD_01485	17	28	19	19	19	126.232
RUMHYD_01486	9	0	5	0	0	29.319
RUMHYD_01487	2	9	7	2	3	27.893
RUMHYD_01488	6	16	7	9	22	124
RUMHYD_01489	0	3	0	10	7	1
RUMHYD_01490	0	0	0	0	0	12
RUMHYD_01491	0	3	0	2	1	12
RUMHYD_01492	0	0	0	4	5	46
RUMHYD_01493	0	0	0	0	4	14
RUMHYD_01494	0	0	0	0	0	0
RUMHYD_01495	0	0	0	0	0	1
RUMHYD_01496	0	3	0	6	3	85
RUMHYD_01497	1067	712	582	59	32	114
RUMHYD_01498	2235.465	1622.838	1980.952	60.37	65	64
RUMHYD_01499	2812.53	1678.162	2466.048	60.63	36	102
RUMHYD_01500	715.874	403	708.249	32	48	29.546
RUMHYD_01501	29.126	24	32.751	5	0	38.454
RUMHYD_01502	6027.833	8515	10694	475	316	274
RUMHYD_01503	115	49	157	0	0	32
RUMHYD_01505	197.827	149	398	9	7	14
RUMHYD_01504	0	0	0	0	0	0
RUMHYD_01506	5981.695	5549	10558	174	176	138
RUMHYD_01507	17313.038	15695.116	16321.996	725	695	814
RUMHYD_01508	1875	1320	1491	266	134	532
RUMHYD_01509	2459	2328	2192	196	200	276.783
RUMHYD_01510	2096	1508	1316	177	91	358.217
RUMHYD_01511	98196.996	141950.633	147551.218	3718	2194	1340
RUMHYD_01512	578	668	662	28	54	197
RUMHYD_01514	9718.642	6994	15936	448	230	215
RUMHYD_01513	10	3	9	0	0	0
